CMPLNT_FR_DT,CMPLNT_FR_TM,OFNS_DESC,LOC_OF_OCCUR_DESC,Latitude,Longitude
09/10/2006,14:20:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.666095187,-73.895863961
09/10/2006,14:20:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.666095187,-73.895863961
09/10/2006,04:20:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.865311166,-73.919681325
09/10/2006,02:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.70556573,-73.738875689
09/08/2006,22:15:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.818439599,-73.92348083
09/08/2006,20:32:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.80904637,-73.946401231
09/07/2006,20:37:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.683795588,-73.883703545
09/05/2006,22:09:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.855589815,-73.902377735
09/04/2006,22:35:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.667249565,-73.935441585
09/04/2006,04:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.748178997,-73.872836143
09/04/2006,01:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.674244443,-73.948697832
09/03/2006,23:43:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.693901297,-73.952267195
09/03/2006,18:49:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.651115823,-73.952517637
09/02/2006,21:05:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.627294339,-74.155637762
08/31/2006,23:31:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.665843685,-73.913671117
08/31/2006,13:01:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.687882565,-73.792119822
08/30/2006,23:51:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.643822852,-74.081799005
08/30/2006,23:51:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.643822852,-74.081799005
08/30/2006,09:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.629057823,-74.100165083
08/27/2006,15:28:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.633118413,-73.886202157
08/27/2006,14:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.842254636,-73.940674937
08/27/2006,05:35:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.867483777,-73.897403372
08/27/2006,03:15:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.830702032,-73.922039379
08/27/2006,01:03:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.855179165,-73.891280689
08/25/2006,23:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.788564258,-73.782333129
08/25/2006,18:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.870041281,-73.903112197
08/24/2006,02:37:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.889854823,-73.831221977
08/23/2006,00:04:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.854068298,-73.915049873
08/22/2006,15:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.856924271,-73.896682208
08/22/2006,03:33:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.671096151,-73.923858951
08/21/2006,21:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.732883813,-73.99230148
08/21/2006,02:45:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.641304344,-73.955331574
08/20/2006,22:27:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.661395459,-73.918903206
08/20/2006,05:16:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.675765604,-73.90277795
08/19/2006,18:43:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.821733046,-73.904761434
08/19/2006,18:43:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.821733046,-73.904761434
08/18/2006,22:32:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.852095535,-73.892796674
08/18/2006,15:34:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.663786772,-73.88990933
08/16/2006,20:49:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.796213706,-73.93378879
08/16/2006,16:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.684911427,-73.92945355
08/16/2006,16:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.684911427,-73.92945355
08/15/2006,23:09:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.834825825,-73.915977882
08/13/2006,19:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.692344532,-73.929885622
08/13/2006,04:15:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.848724157,-73.907646935
08/13/2006,00:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.668453355,-73.94958545
08/11/2006,21:12:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.66151555,-73.910580561
08/11/2006,20:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.847901846,-73.896038388
08/10/2006,00:15:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.77416407,-73.984880805
08/09/2006,22:45:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.707905558,-73.907849241
08/09/2006,21:56:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.666778376,-73.92349981
08/09/2006,17:40:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.66618898,-73.905971188
08/08/2006,03:03:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.757119045,-73.880911685
08/08/2006,01:17:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.657826599,-73.903820469
08/08/2006,00:18:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.84960877,-73.932615127
08/07/2006,22:06:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.696656583,-73.945077921
08/06/2006,17:37:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.591470106,-73.993048697
07/24/2006,03:24:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.813897919,-73.899534336
08/06/2006,14:10:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.688593153,-73.804471232
08/05/2006,23:24:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.592600805,-73.76154795
08/04/2006,13:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.800977082,-73.953176474
08/01/2006,21:59:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.84356594,-73.87984253
08/01/2006,08:13:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.639114103,-74.079941206
07/30/2006,03:40:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.831005149,-73.928109797
07/30/2006,01:10:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.683910855,-73.960938562
07/29/2006,22:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.828672713,-73.943989719
07/28/2006,20:40:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.670667125,-73.875644318
07/28/2006,19:24:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.6648658,-73.92024709
07/27/2006,17:15:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.667754977,-73.922691234
07/26/2006,21:50:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.870235382,-73.887159498
07/26/2006,13:28:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.69891879,-73.930769489
07/26/2006,00:49:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.677080076,-73.912704795
07/26/2006,00:18:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.665253855,-73.875124537
07/24/2006,15:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.86906069,-73.902242259
07/24/2006,07:18:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.657344075,-73.875755653
07/24/2006,04:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.625874389,-74.164172266
07/23/2006,04:50:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.80221173,-73.967796945
07/22/2006,23:15:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.740308565,-74.0038266
07/22/2006,21:50:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.575442769,-73.987794763
07/22/2006,21:45:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.684308007,-73.92163363
07/22/2006,17:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.788855131,-73.944257948
07/22/2006,04:22:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.673504591,-73.951553578
07/22/2006,01:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.686335012,-73.834755096
07/21/2006,23:42:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.687631639,-73.92532926
07/20/2006,22:37:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.659508643,-73.921197813
07/19/2006,20:19:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.819095837,-73.942852488
07/19/2006,14:47:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.822442509,-73.864871886
07/18/2006,21:57:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.702662808,-73.788896312
07/18/2006,21:57:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.702662808,-73.788896312
07/18/2006,06:20:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.689541156,-73.84683771
07/18/2006,00:15:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.677251245,-73.779891562
07/17/2006,23:20:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.739013587,-73.860400465
07/17/2006,22:48:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.810297536,-73.945489891
07/16/2006,04:45:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.659006507,-73.925555929
07/16/2006,04:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.694715308,-73.974390448
07/15/2006,17:20:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.903111788,-73.842984915
07/15/2006,05:35:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.846791676,-73.907389381
07/14/2006,22:55:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.696634612,-73.951136475
07/14/2006,22:55:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.696634612,-73.951136475
07/14/2006,07:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.80226862,-73.944246716
07/12/2006,17:25:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.828691071,-73.908354064
07/12/2006,00:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.753333263,-73.867628848
07/10/2006,05:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.729809601,-73.991096741
07/09/2006,23:15:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.672880145,-73.923691086
07/09/2006,22:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.747709736,-73.875431939
07/09/2006,04:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.703442209,-73.740503394
07/08/2006,21:45:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.635850644,-74.135506191
07/07/2006,01:10:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.596287392,-73.996681454
07/05/2006,19:50:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.880802011,-73.859271018
07/05/2006,17:35:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.832773975,-73.894096197
07/04/2006,03:56:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.785708004,-73.946542795
07/03/2006,11:45:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.596027283,-73.939604596
07/02/2006,02:55:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.83308866,-73.916305306
07/01/2006,04:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.816122327,-73.897757119
06/30/2006,22:18:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.684650824,-73.957768786
06/30/2006,20:47:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.795814831,-73.937101065
06/30/2006,10:45:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.751867952,-73.981023956
06/30/2006,10:45:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.751867952,-73.981023956
06/29/2006,18:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.707579078,-73.796732905
06/28/2006,22:56:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.821592616,-73.941036595
06/28/2006,19:51:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.690248988,-73.948187901
06/28/2006,06:45:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.838550909,-73.909399374
06/27/2006,22:45:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.852932365,-73.915561003
06/27/2006,09:07:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.679002252,-73.869986448
06/26/2006,16:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.706105618,-73.747107896
06/25/2006,21:35:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.686618114,-73.794142978
06/24/2006,03:01:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.821736332,-73.89286726
06/24/2006,02:05:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.659752388,-73.874277016
06/24/2006,02:05:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.659752388,-73.874277016
06/23/2006,21:15:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.648724517,-73.921383526
06/23/2006,13:10:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.710146841,-73.944518542
06/23/2006,08:45:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.672531217,-73.941903786
06/23/2006,03:40:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.634181214,-73.919332595
06/23/2006,02:58:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.811424085,-73.927726348
06/23/2006,01:44:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.646331289,-73.958654288
06/22/2006,08:50:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.887919101,-73.825208779
06/21/2006,15:37:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.67224558,-73.936374036
06/21/2006,09:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.829392231,-73.890878366
06/21/2006,01:40:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.609776567,-73.750613393
06/19/2006,09:18:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.837862341,-73.929566028
06/19/2006,00:52:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.644475191,-73.909634068
06/18/2006,23:28:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.588680566,-73.789303436
06/18/2006,19:43:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.676339293,-73.909547632
06/18/2006,13:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.787513816,-73.946064667
06/18/2006,04:05:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.834022279,-73.853472371
06/18/2006,03:43:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.821256099,-73.955716613
06/18/2006,03:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.752433721,-73.914941264
06/15/2006,15:46:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.673914696,-73.868680524
06/13/2006,20:56:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.641939543,-73.95840838
06/12/2006,20:45:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.865262434,-73.896416174
06/10/2006,02:37:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.830860412,-73.902887392
06/09/2006,19:20:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.821994641,-73.823846385
06/09/2006,18:25:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.819366438,-73.88870176
06/09/2006,11:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.815376202,-73.941775483
06/09/2006,03:45:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.820778078,-73.954586063
06/08/2006,20:25:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.825012109,-73.914133073
05/07/2006,22:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.669208611,-73.789946653
04/16/2006,14:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.84939095,-73.914549808
06/04/2006,18:46:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.898289941,-73.853866044
06/04/2006,08:00:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.790538868,-73.941183273
06/04/2006,05:26:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.653452078,-73.936388355
06/04/2006,03:48:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.859811261,-73.905791443
06/03/2006,03:50:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.750512873,-73.948047194
06/02/2006,20:12:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.858394817,-73.892996194
06/01/2006,14:28:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.841286215,-73.863583126
06/01/2006,00:26:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.684940672,-73.932449806
05/31/2006,00:37:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.871217188,-73.8891718
05/30/2006,20:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.79985145,-73.952458505
05/30/2006,18:32:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.671624086,-73.925289503
05/29/2006,20:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.817473083,-73.898156068
05/29/2006,18:45:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.682670555,-73.961945228
05/28/2006,23:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.671578264,-73.940891634
05/28/2006,04:55:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.661591545,-73.938575659
05/27/2006,18:35:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.862184568,-73.923144894
05/27/2006,15:25:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.644225174,-73.882086103
05/27/2006,11:45:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.641684984,-74.017459435
05/27/2006,05:31:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.577537672,-73.997384355
05/26/2006,13:55:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.789310287,-73.973837651
05/26/2006,01:58:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.820003074,-73.918009014
05/25/2006,23:18:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.843990042,-73.904892212
05/25/2006,11:22:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.702077615,-73.779809594
05/24/2006,19:49:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.807606223,-73.937180229
05/23/2006,23:03:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.747727515,-74.006320872
05/23/2006,11:02:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.598335791,-73.945349643
05/22/2006,23:39:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.700212288,-73.787710329
05/21/2006,04:08:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.740451228,-73.994595702
05/21/2006,00:04:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.820369696,-73.938132846
05/20/2006,23:39:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.822331386,-73.936689402
05/20/2006,13:14:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.866683734,-73.92405803
05/20/2006,10:04:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.818741576,-73.927826788
05/20/2006,09:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.80781623,-73.913866273
05/20/2006,02:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.691526617,-73.812291263
05/17/2006,18:22:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.851507714,-73.883822395
05/16/2006,23:08:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.836678228,-73.915596087
05/15/2006,02:22:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.83673199,-73.867654453
05/14/2006,16:36:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.663321591,-73.903747666
05/14/2006,01:40:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.831393403,-73.906839868
05/14/2006,01:30:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.662360243,-73.95708364
05/13/2006,03:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.717666871,-73.992223874
05/11/2006,04:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,,
05/10/2006,23:45:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.786619605,-73.840146824
05/10/2006,04:52:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.820276273,-73.896009285
05/09/2006,11:07:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.747498003,-73.85624674
05/08/2006,20:14:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.852854438,-73.907023079
05/07/2006,11:34:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.668060279,-73.89874828
05/06/2006,11:23:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.806304584,-73.936018325
05/05/2006,22:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.663524315,-73.950933646
05/05/2006,19:39:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.64760567,-73.883719777
05/03/2006,14:37:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.875976079,-73.865540532
05/03/2006,03:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.806477325,-73.946439422
05/02/2006,11:25:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.853998853,-73.934880776
05/01/2006,11:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.812620226,-73.946893272
05/01/2006,00:46:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.868708085,-73.900738687
04/28/2006,23:01:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.824032509,-73.904024668
04/28/2006,17:10:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.64481289,-73.896700749
04/27/2006,17:55:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.675462547,-73.74695731
04/26/2006,18:26:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.72020055,-73.742389837
04/26/2006,10:21:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.668637618,-73.957259839
04/25/2006,18:28:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.855923722,-73.927092379
04/25/2006,02:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.832629336,-73.941460452
04/24/2006,15:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.612789048,-73.994977011
04/23/2006,19:15:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.814741816,-73.922516885
04/22/2006,19:28:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.762242784,-73.885635006
04/22/2006,16:50:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.673109995,-73.969441869
04/22/2006,14:30:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.848701366,-73.90328063
04/21/2006,18:20:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.671168243,-73.909688025
04/20/2006,23:36:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.710697315,-73.774709618
04/19/2006,03:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.619976468,-74.077324752
04/19/2006,00:41:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.667099762,-73.932676944
04/17/2006,21:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.826036645,-73.889261503
04/17/2006,15:41:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.648335283,-74.085566761
04/17/2006,13:25:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.706988414,-73.767450757
04/15/2006,15:50:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.814901468,-73.947718757
04/14/2006,02:37:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.65969545,-73.906733634
04/14/2006,20:40:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.821733046,-73.904761434
04/12/2006,06:00:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.638451227,-73.952141114
04/11/2006,22:55:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.640335005,-74.169133466
04/10/2006,18:57:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.655244,-73.959780431
04/10/2006,18:49:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.588130525,-74.166156916
04/09/2006,00:37:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.666949891,-73.929908711
04/08/2006,07:20:00,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,40.664416386,-73.891022091
04/08/2006,04:59:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.674528847,-73.878038101
04/06/2006,20:54:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.800728997,-73.950637475
04/06/2006,19:52:00,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,40.794498943,-73.945607562
